id,device,timestamp,SCREEN_ON
cd3f9f2e-b541-4136-ab6b-0d27500efd78-2,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337007778,False
cd3f9f2e-b541-4136-ab6b-0d27500efd78-3,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337007778,True
cd3f9f2e-b541-4136-ab6b-0d27500efd78-11,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008085,False
cd3f9f2e-b541-4136-ab6b-0d27500efd78-12,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008085,True
cd3f9f2e-b541-4136-ab6b-0d27500efd78-15,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008093,False
cd3f9f2e-b541-4136-ab6b-0d27500efd78-16,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008110,True
75cc04cc-333a-4256-b837-0532348c5b1b-2,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008353,False
75cc04cc-333a-4256-b837-0532348c5b1b-3,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008367,True
f2b9614d-4b73-4ce8-91d9-a4ed16ebafe6-10,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008462,False
a01b3864-30de-461b-b72b-f4e9c5097fce-3,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008483,True
f8d71f19-fe6e-43bc-bcd7-de187fb30cee-3,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008539,False
f8d71f19-fe6e-43bc-bcd7-de187fb30cee-5,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008544,True
8c1f448a-d4bb-4751-a63b-de8f44764c6d-1,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008747,False
8c1f448a-d4bb-4751-a63b-de8f44764c6d-3,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008813,True
8c1f448a-d4bb-4751-a63b-de8f44764c6d-41,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008853,False
8c1f448a-d4bb-4751-a63b-de8f44764c6d-42,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337008879,True
049fed18-df89-4bed-be96-d2c7b0987c1f-1,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009130,False
049fed18-df89-4bed-be96-d2c7b0987c1f-2,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009144,True
4906d552-0a45-4d09-9071-6c413b0acbdb-41,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009258,False
4906d552-0a45-4d09-9071-6c413b0acbdb-43,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009299,True
23f58d2d-76d2-4396-88ed-e4d20611895c-20,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337009560,False
23f58d2d-76d2-4396-88ed-e4d20611895c-83,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337012730,True
4deaa988-967f-4ff7-a591-916ceb8e91c2-11,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337024596,False
70919611-5d3a-4a31-aaab-6c662c4cd660-60,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337056028,True
b82b02fc-52df-4bf7-bf96-73945987824d-1,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337056162,False
0c197e83-9fb6-48fd-924a-fd9d53a4897b-13,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337057197,True
57386657-84ad-443a-afd2-bdf3142c6cfd-66,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337057373,False
57386657-84ad-443a-afd2-bdf3142c6cfd-67,a38e0f50-c4e1-434e-bf51-dc1be643e88c,1337057373,True
